CompanyID,CompanyName,Industry,Country,YearsOperating,Employees,MonthlyRevenue,MonthlyExpenses,MarketingBudget,NewCustomers,RepeatCustomers,CustomerSatisfaction,EmployeeTurnover,ProductInnovation,MarketShare,RevenueGrowth,ProfitMargin
BG-00186,Prime Soltek Dynamics,Logistics,Nigeria,17,1114,827655.3,680254.78,85751.51,58,144,6.46,13.66,3.94,8.5,-2.75,17.81
BG-00187,Blue Tekmar Ventures,Technology,France,26,601,420181.59,307363.59,31082.49,53,89,7.92,1.0,6.41,6.49,40.47,26.85
BG-00188,Vertex Solmed Group,Energy,United Kingdom,10,566,1271375.05,889743.03,43477.51,121,239,6.77,6.09,6.61,12.35,6.03,30.02
BG-00189,Prime Solfin Systems,Education,Brazil,41,252,156211.05,103466.08,8600.49,18,103,7.06,12.55,6.25,29.32,9.74,33.77
BG-00190,Blue Lummar Systems,Education,Germany,5,547,147143.0,79287.54,7324.36,105,245,6.58,20.47,5.33,15.46,24.03,46.12
BG-00191,Apex Oramed Holdings,Manufacturing,South Africa,41,510,177581.32,129981.08,7327.16,18,39,6.14,1.0,3.78,29.84,23.89,26.8
BG-00192,Blue Viamed Labs,Logistics,South Africa,25,337,237981.37,187555.71,26239.62,27,66,7.97,11.98,6.61,16.4,25.56,21.19
BG-00193,Summit Orazen Dynamics,Healthcare,Brazil,19,258,1415803.27,857668.05,88131.75,95,298,6.5,20.46,5.68,26.34,17.5,39.42
BG-00194,Summit Medcor Holdings,Energy,Canada,7,181,590865.06,430516.03,64220.75,32,97,6.49,24.8,5.99,25.25,7.11,27.14
BG-00195,Prime Viazen Systems,Healthcare,South Africa,9,852,387118.87,326935.37,27190.31,94,377,7.61,7.4,5.05,38.05,25.96,15.55
BG-00196,Summit Finzen Dynamics,Finance,Nigeria,7,789,138569.24,85374.94,7924.25,21,33,8.14,27.16,6.28,6.18,12.12,38.39
BG-00197,Vertex Oramed Dynamics,Education,Brazil,33,151,31775.59,20009.56,2325.58,16,48,7.61,19.41,4.57,5.55,-2.0,37.03
BG-00198,Summit Zenlum Holdings,Hospitality,United States,25,271,369050.11,318790.53,19457.86,63,202,8.46,27.29,4.13,8.32,16.0,13.62
BG-00199,Blue Zenfin Labs,Finance,Germany,36,497,933684.67,519052.56,77231.89,315,584,6.96,10.15,5.89,8.28,19.79,44.41
BG-00200,Nova Tekcor Labs,Retail,India,15,211,243555.39,195595.5,8920.94,12,50,7.21,12.57,6.42,23.63,1.95,19.69
BG-00201,Bright Oraora Systems,Education,United States,36,73,64112.7,48767.42,1417.8,6,7,6.69,15.92,7.36,18.9,39.34,23.93
BG-00202,Summit Finmar Holdings,Healthcare,Germany,6,84,887673.35,586677.74,92180.61,42,128,8.88,18.32,6.42,11.15,11.96,33.91
BG-00203,Nova Zenmar Dynamics,Healthcare,United Kingdom,2,622,1101283.44,870187.53,36245.83,186,534,7.28,4.51,6.9,11.1,27.76,20.98
BG-00204,Blue Lummed Ventures,Logistics,Australia,3,318,404201.4,296945.35,38873.7,24,73,6.18,15.84,4.35,20.91,10.61,26.54
BG-00205,Vertex Tekmed Group,Healthcare,Germany,38,112,276330.51,205304.56,15564.34,79,140,9.88,13.43,6.82,5.22,14.21,25.7
BG-00206,Bright Solvia Labs,Technology,India,33,1589,328532.83,180322.25,11673.32,151,345,8.48,10.13,8.41,6.79,47.06,45.11
BG-00207,Summit Tekfin Holdings,Energy,Nigeria,14,685,556534.7,428483.13,75922.4,73,189,7.48,5.08,4.3,5.1,-1.69,23.01
BG-00208,Prime Teklum Systems,Finance,India,16,80,338412.62,175099.91,14724.31,105,158,7.28,19.35,5.14,10.68,30.52,48.26
BG-00209,Nova Finmar Group,Energy,Canada,19,764,745435.61,498803.75,14313.29,225,330,7.14,10.63,6.94,3.91,29.53,33.09
BG-00210,Blue Tekcor Dynamics,Real Estate,France,24,811,767869.81,605410.54,84109.98,40,262,6.71,6.51,5.72,18.7,2.25,21.16
BG-00211,Apex Marcor Ventures,Logistics,France,6,218,446567.27,401356.56,22992.32,164,822,5.95,20.56,6.01,19.16,26.44,10.12
BG-00212,Prime Lummar Dynamics,Energy,France,42,350,1279567.43,890545.71,54867.23,85,248,6.45,20.87,5.05,11.63,29.89,30.4
BG-00213,Blue Lummar Group,Education,Germany,33,153,18730.78,13795.15,1854.08,2,3,7.42,12.74,3.9,7.57,6.43,26.35
BG-00214,Blue Cortek Dynamics,Healthcare,Canada,37,974,583297.62,390724.62,31940.22,145,155,9.17,9.56,5.27,10.81,12.71,33.01
BG-00215,Summit Oravia Labs,Energy,United States,39,435,516230.01,340854.08,8397.08,68,119,8.08,29.53,6.72,19.99,9.44,33.97
BG-00216,Blue Finvia Works,Finance,Nigeria,38,257,388236.15,253300.84,39727.89,27,53,8.54,17.64,4.77,7.15,20.49,34.76
BG-00217,Bright Solsol Group,Healthcare,Brazil,22,233,197720.8,137709.81,9186.87,9,54,8.16,10.31,6.2,23.57,29.73,30.35
BG-00218,Prime Medtek Holdings,Healthcare,France,40,929,589244.32,346390.96,57377.97,102,260,7.18,12.39,7.0,20.48,13.73,41.21
BG-00219,Vertex Zenvia Dynamics,Education,Canada,7,46,166743.02,122550.27,14928.49,26,103,6.32,15.18,5.86,14.71,-3.69,26.5
BG-00220,Prime Solora Labs,Manufacturing,South Africa,25,245,485915.53,342695.66,67473.37,29,94,7.13,17.95,8.15,5.7,12.43,29.47
BG-00221,Bright Solzen Systems,Logistics,United States,4,213,132551.06,85443.13,9265.52,23,54,5.9,17.44,3.47,6.04,23.46,35.54
BG-00222,Summit Finora Labs,Education,France,28,30,57773.13,46442.06,6280.87,9,15,7.56,1.83,3.77,16.44,12.49,19.61
BG-00223,Apex Marsol Group,Manufacturing,India,19,453,1228489.32,934535.73,117454.81,81,506,7.28,18.28,6.53,42.24,11.24,23.93
BG-00224,Blue Zenmed Holdings,Real Estate,Germany,38,133,138768.11,98158.76,11506.5,11,46,9.28,12.28,5.88,9.1,29.78,29.26
BG-00225,Apex Viacor Labs,Finance,South Africa,22,143,135133.29,95049.67,13937.75,17,21,7.64,7.34,6.43,25.91,2.92,29.66
BG-00226,Apex Zenlum Ventures,Finance,India,3,225,2080088.3,1586319.52,252721.64,225,223,7.1,19.57,7.36,6.23,34.47,23.74
BG-00227,Vertex Orasol Systems,Healthcare,South Africa,27,144,638584.76,515802.57,74410.33,71,148,8.37,12.54,6.22,3.89,38.09,19.23
BG-00228,Vertex Zenmed Ventures,Real Estate,United Kingdom,23,117,768816.21,582100.28,85121.32,63,221,7.94,4.86,5.99,25.35,4.48,24.29
BG-00229,Apex Oralum Systems,Logistics,France,11,101,185494.76,166354.5,22942.39,16,31,7.25,18.64,5.72,16.98,-2.35,10.32
BG-00230,Prime Orazen Holdings,Energy,Germany,36,136,1751800.78,1286916.82,97994.0,190,666,6.91,18.84,6.52,12.23,24.31,26.54
BG-00231,Blue Oracor Systems,Education,Brazil,7,127,191760.45,139244.36,18994.82,16,70,8.65,10.43,6.88,4.53,29.54,27.39
BG-00232,Apex Medzen Holdings,Finance,Germany,37,119,377505.36,255524.93,44160.26,149,289,6.14,11.98,8.36,36.24,32.07,32.31
BG-00233,Apex Corora Works,Manufacturing,Australia,34,786,642066.6,483786.19,14229.06,197,437,7.46,7.97,6.67,32.94,40.19,24.65
BG-00234,Nova Zensol Works,Healthcare,Australia,14,92,381705.71,247357.07,43451.16,44,109,8.55,9.74,9.49,13.25,39.15,35.2
BG-00235,Prime Lumora Dynamics,Real Estate,Germany,27,37,1081249.75,720449.9,21477.79,185,355,7.26,15.87,4.88,11.96,28.32,33.37
BG-00236,Apex Tekvia Works,Healthcare,Australia,16,121,425556.18,296230.24,42028.63,45,196,8.04,24.13,6.56,4.17,35.43,30.39
BG-00237,Prime Viazen Holdings,Hospitality,France,26,179,143116.27,100729.92,9863.57,13,17,5.64,37.99,5.09,10.02,4.11,29.62
BG-00238,Apex Oralum Ventures,Technology,United Kingdom,21,524,416124.09,336502.02,47635.55,78,173,8.15,12.6,10.0,5.02,31.99,19.13
BG-00239,Nova Tekcor Works,Education,United States,38,95,44960.32,33309.29,3285.49,8,22,8.13,18.4,3.88,4.08,3.65,25.91
BG-00240,Apex Zenmed Systems,Logistics,Brazil,4,353,184436.29,156870.2,17305.81,9,35,5.59,21.56,8.85,24.96,5.42,14.95
BG-00241,Summit Zenmed Ventures,Education,Brazil,22,56,87165.24,63202.77,11417.1,6,11,6.86,10.31,6.83,8.0,13.17,27.49
BG-00242,Apex Soltek Systems,Manufacturing,Australia,37,601,807056.04,602679.9,13677.65,162,650,7.34,18.73,6.24,9.13,13.61,25.32
BG-00243,Vertex Finfin Holdings,Technology,United States,39,199,643245.76,453737.79,44047.36,176,606,7.43,14.43,7.46,9.09,12.3,29.46
BG-00244,Blue Medzen Labs,Retail,India,25,142,67420.21,56421.44,6244.14,4,31,6.27,29.8,5.16,5.41,7.64,16.31
BG-00245,Nova Zenvia Group,Education,Australia,4,97,56732.85,44009.53,2526.51,15,31,8.19,14.61,7.6,16.06,14.12,22.43
BG-00246,Summit Orafin Ventures,Real Estate,Australia,27,38,496466.65,352068.35,28777.07,26,98,7.23,1.0,6.25,1.01,2.14,29.09
BG-00247,Vertex Solmar Systems,Hospitality,France,29,207,619036.92,480150.91,41675.59,53,170,5.72,26.97,3.21,4.36,-3.85,22.44
BG-00248,Prime Sollum Systems,Retail,Canada,19,224,304319.94,264290.45,28152.67,65,140,7.4,23.61,5.13,5.4,13.92,13.15
BG-00249,Vertex Oramed Systems,Energy,Germany,24,1125,431390.42,339199.09,53138.23,68,154,6.84,16.13,6.38,16.97,11.46,21.37
BG-00250,Bright Finora Holdings,Logistics,Canada,25,170,867459.73,715968.97,102864.23,292,727,5.42,18.47,6.06,45.0,48.4,17.46
BG-00251,Nova Medzen Labs,Finance,Nigeria,36,74,689229.71,395079.42,62745.81,225,236,6.25,13.06,6.21,12.28,37.38,42.68
BG-00252,Vertex Zenora Dynamics,Retail,Canada,5,62,107000.02,87479.3,3022.78,21,41,5.97,19.06,4.05,3.72,14.9,18.24
BG-00253,Apex Marsol Ventures,Healthcare,Brazil,28,284,227177.76,192327.65,5576.13,48,154,7.12,9.52,6.19,9.14,6.81,15.34
BG-00254,Vertex Orafin Dynamics,Education,Canada,42,187,44405.83,27392.58,6196.08,3,8,8.26,5.87,5.92,3.44,3.62,38.31
BG-00255,Summit Tekora Labs,Technology,France,12,517,2462865.15,1569294.77,93631.73,309,715,7.15,15.33,8.47,18.59,33.25,36.28
BG-00256,Nova Viamed Works,Real Estate,Brazil,16,258,655108.84,348545.03,27981.1,126,553,7.65,18.6,6.28,11.5,34.97,46.8
BG-00257,Prime Solora Labs,Retail,Nigeria,34,208,129525.44,109225.21,15653.7,32,22,6.94,21.76,4.63,39.21,25.06,15.67
BG-00258,Nova Finsol Dynamics,Finance,Australia,29,27,250220.81,182283.76,20867.36,53,120,7.92,10.27,6.41,7.57,7.33,27.15
BG-00259,Blue Solcor Ventures,Real Estate,Australia,10,146,431898.85,351164.58,55611.82,149,292,8.04,16.65,6.19,13.44,9.97,18.69
BG-00260,Nova Tektek Group,Finance,United States,6,57,615347.84,460093.43,33048.18,51,166,6.71,16.61,5.89,24.23,20.52,25.23
BG-00261,Nova Viamar Holdings,Education,United States,9,138,789475.24,685802.04,101170.54,194,298,8.77,17.17,6.51,16.74,35.89,13.13
BG-00262,Nova Corzen Holdings,Logistics,Canada,15,751,233109.86,186596.7,25871.04,29,70,5.91,13.21,4.93,16.14,8.23,19.95
BG-00263,Vertex Finmed Group,Hospitality,Germany,2,332,94520.27,78881.86,10056.24,8,23,7.29,27.09,5.16,2.8,3.82,16.55
BG-00264,Bright Oramar Ventures,Healthcare,Nigeria,23,190,343094.48,274491.78,16091.51,226,750,8.48,17.19,7.36,15.52,15.36,20.0
BG-00265,Nova Viamar Labs,Retail,United States,11,315,331525.42,234000.72,21398.3,9,78,6.84,21.04,7.2,8.22,13.49,29.42
BG-00266,Vertex Finmed Ventures,Retail,France,10,175,557243.73,477811.75,53912.44,59,102,6.18,11.7,4.97,17.86,-1.1,14.25
BG-00267,Bright Lumsol Labs,Energy,South Africa,11,66,816480.92,631624.78,40803.2,127,262,6.32,22.1,5.68,13.64,12.04,22.64
BG-00268,Apex Tekmar Systems,Education,South Africa,4,176,223884.68,152722.82,9024.94,17,68,8.57,10.76,5.32,8.69,24.18,31.79
BG-00269,Apex Lumfin Ventures,Hospitality,France,14,472,129542.9,103731.86,16075.47,10,37,7.13,21.68,4.47,31.11,7.31,19.92
BG-00270,Nova Teklum Dynamics,Technology,United States,1,3090,495757.85,320132.54,58754.91,72,257,7.68,3.6,7.52,30.85,25.02,35.43
BG-00271,Bright Orazen Labs,Healthcare,France,21,690,721665.68,549217.24,52786.97,63,77,7.87,13.82,5.13,3.87,25.43,23.9
BG-00272,Nova Viafin Ventures,Energy,South Africa,24,318,308770.62,186379.62,12798.64,248,208,6.31,18.23,6.2,2.8,17.5,39.64
BG-00273,Summit Orazen Systems,Manufacturing,Brazil,40,217,2400664.76,2041257.7,61320.45,947,4535,6.06,17.7,3.93,1.34,15.41,14.97
BG-00274,Apex Medzen Dynamics,Technology,South Africa,41,994,1135030.63,745535.1,34848.99,193,296,7.83,15.8,8.66,9.97,48.68,34.32
BG-00275,Vertex Marfin Holdings,Education,Australia,36,474,110212.51,97655.73,9241.76,7,22,8.02,17.38,8.54,4.72,9.57,11.39
BG-00276,Apex Fincor Group,Logistics,France,35,1092,745636.65,636745.82,12883.77,626,1775,6.83,13.91,4.44,5.94,19.72,14.6
BG-00277,Vertex Orazen Systems,Healthcare,Australia,25,769,268127.23,182592.38,33934.23,20,81,6.36,18.71,8.31,6.26,12.17,31.9
BG-00278,Vertex Marfin Ventures,Retail,Germany,9,565,146772.41,108173.58,10126.67,44,71,5.73,15.5,5.97,32.59,11.8,26.3
BG-00279,Prime Tekora Works,Retail,South Africa,35,119,698252.9,385066.42,90360.66,125,504,6.29,17.92,5.34,22.27,29.35,44.85
BG-00280,Apex Solzen Ventures,Education,United Kingdom,15,117,206553.65,147989.93,23702.23,18,39,8.7,10.67,5.49,10.52,19.7,28.35
BG-00281,Prime Oraora Holdings,Hospitality,Germany,32,264,167444.96,137959.66,2804.13,190,532,6.66,22.31,8.83,9.46,6.12,17.61
BG-00282,Apex Viatek Works,Healthcare,Germany,33,152,717693.95,547227.9,85348.35,203,193,9.63,18.13,7.19,6.08,21.02,23.75
BG-00283,Nova Zenvia Dynamics,Healthcare,Australia,25,574,308405.15,208595.37,26010.87,197,233,8.51,15.11,6.26,6.01,12.02,32.36
BG-00284,Prime Marmar Systems,Energy,India,5,612,411696.53,271592.92,56060.4,146,275,6.5,1.0,7.26,15.65,-3.63,34.03
BG-00285,Bright Oravia Systems,Real Estate,Australia,5,46,1367687.56,1010459.88,186370.77,191,403,5.98,23.67,6.18,12.9,11.93,26.12
BG-00286,Vertex Tektek Ventures,Retail,India,29,454,71557.16,66099.67,3500.83,8,22,5.84,23.5,5.58,11.02,8.41,7.63
BG-00287,Summit Zentek Systems,Technology,Nigeria,35,610,376342.81,298930.55,33352.78,48,59,9.23,13.19,8.9,7.56,39.76,20.57
BG-00288,Apex Oratek Labs,Energy,United States,19,408,1496497.76,1203290.03,126806.99,111,242,7.83,12.02,4.43,9.81,17.04,19.59
BG-00289,Summit Solfin Systems,Retail,Australia,19,315,1015570.79,869642.0,18995.22,39,124,7.33,9.05,5.46,6.13,15.48,14.37
BG-00290,Prime Cormed Dynamics,Real Estate,Brazil,39,399,364051.6,215089.75,40489.37,40,96,9.77,8.27,5.48,6.29,30.76,40.92
BG-00291,Bright Marmed Ventures,Real Estate,Germany,28,280,542462.04,357437.63,19172.62,70,245,6.55,22.71,6.86,5.91,26.38,34.11
BG-00292,Vertex Zenora Holdings,Healthcare,United States,25,308,385298.65,275961.39,49739.02,42,79,9.79,5.7,7.01,11.17,12.18,28.38
BG-00293,Blue Viacor Works,Retail,Brazil,1,84,169584.0,99424.9,16358.47,8,51,5.69,26.78,4.66,33.91,19.28,41.37
BG-00294,Summit Solmar Works,Energy,India,18,239,475914.32,387632.93,33706.43,83,181,6.94,9.27,4.01,4.46,21.44,18.55
BG-00295,Bright Finfin Dynamics,Education,Nigeria,28,89,169656.86,114794.18,9762.98,18,60,6.1,14.95,6.64,6.91,28.07,32.34
BG-00296,Apex Orazen Group,Education,Australia,15,138,36695.21,23961.56,4232.09,1,46,7.74,10.09,7.39,5.75,38.01,34.7
BG-00297,Blue Fintek Group,Retail,Brazil,20,400,439601.63,293157.78,54669.8,121,183,7.32,20.64,6.1,11.61,21.87,33.31
BG-00298,Bright Zenmar Holdings,Real Estate,United Kingdom,26,111,1241239.79,854002.25,88916.54,115,178,4.86,9.14,6.71,8.14,11.75,31.2
BG-00299,Bright Finvia Ventures,Healthcare,Nigeria,40,340,1010748.2,572490.45,62362.03,502,1316,8.34,10.24,7.41,17.86,45.84,43.36
BG-00300,Summit Finora Dynamics,Retail,France,35,508,250973.89,194538.2,17781.39,33,51,8.3,15.16,4.98,13.38,8.65,22.49
BG-00301,Apex Finsol Group,Healthcare,Brazil,6,20,154499.55,149218.14,15484.71,102,247,8.95,23.04,6.97,8.75,1.76,3.42
BG-00302,Bright Vialum Group,Technology,Nigeria,16,43,204365.66,117305.67,16599.62,0,59,7.33,10.37,9.82,6.77,25.95,42.6
BG-00303,Nova Viavia Labs,Energy,Germany,37,155,613857.59,416648.18,52917.98,193,343,7.25,10.5,5.06,15.11,7.06,32.13
BG-00304,Summit Solsol Labs,Finance,Canada,23,240,262762.4,227779.21,34037.65,39,110,6.61,1.0,6.16,15.13,22.53,13.31
BG-00305,Nova Marfin Works,Education,Australia,11,49,64760.73,57330.75,7107.5,7,18,6.89,7.3,4.4,7.26,14.87,11.47
BG-00306,Prime Marvia Holdings,Healthcare,United Kingdom,8,117,299308.08,225226.37,20503.66,390,672,8.89,9.06,4.32,11.67,13.36,24.75
BG-00307,Vertex Oralum Systems,Energy,United States,37,477,744029.2,483261.16,66368.63,126,536,7.97,8.85,6.44,15.83,10.58,35.05
BG-00308,Prime Medlum Ventures,Real Estate,France,8,149,845016.76,533257.78,44517.77,285,715,7.01,25.45,3.11,10.2,19.99,36.89
BG-00309,Prime Medlum Group,Manufacturing,France,31,320,449563.49,337428.51,56544.88,111,290,5.67,9.7,3.8,17.13,29.69,24.94
BG-00310,Vertex Tekfin Ventures,Real Estate,India,28,72,410920.22,302804.9,17561.74,44,178,7.6,21.64,7.25,11.11,38.31,26.31
BG-00311,Nova Lummar Works,Hospitality,South Africa,38,21,126073.51,110800.37,6125.84,9,18,7.13,28.19,4.78,21.57,-8.99,12.11
BG-00312,Blue Medora Ventures,Finance,United States,18,48,446383.29,365279.02,44777.23,0,343,7.3,19.85,5.64,12.71,12.48,18.17
BG-00313,Prime Zentek Labs,Retail,Brazil,44,382,364764.51,284045.75,27101.19,38,251,6.4,18.59,5.42,11.78,16.34,22.13
BG-00314,Vertex Solvia Dynamics,Healthcare,France,18,29,1343323.37,949385.8,51694.56,93,210,9.57,8.49,7.41,6.96,1.71,29.33
BG-00315,Nova Medora Labs,Logistics,Canada,13,63,131186.26,95366.64,5849.0,3,17,8.0,21.42,5.92,6.36,28.27,27.3
BG-00316,Vertex Solora Works,Logistics,United States,33,711,475898.21,349128.39,44416.48,252,999,5.04,17.59,7.15,3.03,-1.81,26.64
BG-00317,Bright Lumcor Group,Logistics,Canada,29,581,434209.1,313354.1,40875.67,116,493,6.9,11.87,5.92,4.12,27.97,27.83
BG-00318,Prime Viavia Labs,Retail,Nigeria,14,442,359419.85,244799.71,35174.97,26,71,7.44,19.91,5.77,21.25,-1.62,31.89
BG-00319,Blue Viamed Systems,Finance,India,43,73,233018.66,147238.41,17671.84,29,54,5.32,13.42,6.73,9.37,6.23,36.81
BG-00320,Apex Cortek Works,Real Estate,United States,32,78,337346.73,199106.55,7017.83,27,136,7.4,1.63,5.74,14.81,18.12,40.98
BG-00321,Blue Marsol Systems,Healthcare,Brazil,19,66,760643.38,629537.8,26538.63,75,155,7.19,22.39,7.14,7.69,29.87,17.24
BG-00322,Nova Tekzen Labs,Retail,France,11,120,320602.1,235018.71,10616.5,23,89,8.39,24.13,5.47,23.26,-5.54,26.69
BG-00323,Blue Marmed Labs,Manufacturing,South Africa,27,2333,519209.1,295299.7,54342.42,129,459,7.15,13.07,5.12,16.41,16.47,43.13
BG-00324,Summit Solcor Holdings,Retail,India,10,232,84108.97,73092.03,11720.83,8,24,7.56,28.76,4.65,25.42,-3.41,13.1
BG-00325,Nova Viatek Systems,Hospitality,Australia,38,279,200131.03,155199.23,7298.61,22,44,6.52,30.57,6.49,8.42,9.41,22.45
BG-00326,Bright Lummar Systems,Technology,Australia,8,127,237400.78,170587.53,4803.26,16,94,6.98,15.81,8.94,2.15,28.83,28.14
BG-00327,Summit Orazen Ventures,Healthcare,Canada,38,143,134197.89,107292.16,7363.6,8,16,7.67,1.0,6.36,16.7,30.23,20.05
BG-00328,Prime Solsol Labs,Hospitality,Brazil,11,580,156444.87,142560.5,13875.3,17,28,6.08,28.03,4.21,25.35,18.34,8.87
BG-00329,Apex Finora Group,Logistics,India,29,329,637067.12,533689.0,23443.41,328,1022,6.78,17.36,5.23,15.57,3.53,16.23
BG-00330,Prime Zenora Works,Technology,Nigeria,32,136,320789.25,228475.51,27767.9,28,114,7.32,13.71,10.0,8.92,37.16,28.78
BG-00331,Blue Oravia Labs,Retail,Australia,31,151,116071.73,83865.09,2027.18,94,245,6.02,17.6,3.78,29.33,10.56,27.75
BG-00332,Bright Viamed Holdings,Education,Brazil,8,169,121836.07,101954.07,3386.59,9,25,9.21,21.25,6.04,9.17,14.16,16.32
BG-00333,Prime Viazen Holdings,Energy,United Kingdom,10,254,453058.03,317571.83,17224.14,241,580,6.9,6.75,6.88,13.73,8.54,29.9
BG-00334,Bright Lumcor Dynamics,Energy,United States,18,1053,774427.46,637807.42,17631.7,126,431,7.11,2.8,5.45,7.69,17.64,17.64
BG-00335,Bright Teksol Systems,Manufacturing,United States,39,35,339922.69,291350.79,42059.34,40,48,6.9,8.18,7.85,7.48,7.1,14.29
BG-00336,Bright Corlum Group,Hospitality,India,39,115,235908.31,180193.63,32619.08,20,139,7.38,22.57,4.36,1.04,17.82,23.62
BG-00337,Prime Oratek Labs,Education,United States,42,76,71871.0,66507.91,3434.46,51,41,6.93,10.99,6.1,9.67,17.89,7.46
BG-00338,Vertex Medfin Group,Education,South Africa,34,185,147093.1,110307.51,8550.3,28,62,8.17,23.48,7.32,13.77,21.85,25.01
BG-00339,Blue Medora Dynamics,Healthcare,India,41,99,134437.0,76816.5,14886.22,8,26,6.76,14.28,7.39,6.19,12.15,42.86
BG-00340,Prime Zenfin Labs,Hospitality,France,27,553,315887.31,276129.57,7479.28,44,79,8.21,30.32,5.26,9.82,-7.31,12.59
BG-00341,Prime Viasol Group,Logistics,Australia,15,1878,185431.28,144361.68,4572.41,52,152,7.65,14.81,6.65,18.2,16.18,22.15
BG-00342,Apex Oratek Group,Education,Canada,19,269,187898.69,124232.38,8822.5,28,60,8.39,7.47,6.78,3.24,28.79,33.88
BG-00343,Blue Finvia Holdings,Energy,Australia,18,469,258205.37,178304.26,35450.64,46,68,7.97,17.65,5.36,26.38,7.04,30.94
BG-00344,Vertex Corora Ventures,Energy,Nigeria,21,205,2377374.63,1337684.21,84223.42,816,1588,7.48,5.33,5.18,17.81,15.91,43.73
BG-00345,Blue Corzen Holdings,Logistics,France,2,360,887692.47,651007.34,13991.17,77,124,5.99,24.93,7.13,25.56,34.46,26.66
BG-00346,Summit Viacor Works,Logistics,Nigeria,16,605,141939.84,100347.6,18877.07,49,150,7.56,26.98,3.38,19.98,2.24,29.3
BG-00347,Apex Viazen Works,Real Estate,India,3,484,1651083.1,968713.77,217046.4,240,553,7.6,22.13,7.12,3.36,32.43,41.33
BG-00348,Vertex Marcor Ventures,Education,Nigeria,1,129,171159.44,128525.62,4634.69,14,28,9.03,18.03,6.16,5.43,14.97,24.91
BG-00349,Bright Oramed Dynamics,Healthcare,India,4,463,76726.25,54845.36,9903.27,5,14,10.0,10.06,6.85,22.27,45.08,28.52
BG-00350,Nova Solora Systems,Retail,Australia,1,511,305691.37,236633.62,11127.35,53,94,6.68,20.5,6.69,26.9,35.4,22.59
BG-00351,Nova Zencor Holdings,Education,France,16,37,120806.22,79278.56,4010.51,7,18,6.77,16.72,6.94,13.02,-4.5,34.38
BG-00352,Summit Finsol Labs,Healthcare,India,5,607,259348.63,203805.1,31109.24,26,75,6.51,12.18,5.2,11.53,28.04,21.42
BG-00353,Blue Medlum Ventures,Finance,France,3,36,700296.22,508601.34,35702.97,549,641,7.22,12.76,7.56,6.47,48.79,27.37
BG-00354,Nova Zenvia Dynamics,Finance,India,43,41,560456.28,303886.03,25719.29,45,114,7.32,14.94,7.28,9.24,34.83,45.78
BG-00355,Nova Medzen Dynamics,Retail,India,27,69,236683.83,212219.19,14927.77,33,163,5.97,17.65,6.18,1.22,22.04,10.34
BG-00356,Blue Zensol Ventures,Education,Nigeria,30,95,66345.98,48259.62,8585.68,13,35,7.97,20.55,5.84,8.46,2.92,27.26
BG-00357,Prime Viavia Dynamics,Finance,France,25,254,860283.75,474266.64,43755.52,92,301,8.21,17.78,8.99,7.58,-3.07,44.87
BG-00358,Nova Zenlum Dynamics,Education,Brazil,19,92,97887.29,79341.4,10874.42,73,171,6.83,12.04,3.53,4.05,3.73,18.95
BG-00359,Prime Medcor Group,Healthcare,Germany,8,256,451028.56,341073.61,27938.94,72,65,7.48,9.56,6.02,9.61,27.65,24.38
BG-00360,Bright Medsol Works,Hospitality,Australia,25,345,88916.18,79704.28,2814.88,9,20,6.97,27.78,4.34,16.02,-5.21,10.36
BG-00361,Apex Tekfin Holdings,Real Estate,Canada,43,18,553245.26,304783.42,43975.42,52,66,7.23,22.02,7.86,26.06,18.05,44.91
BG-00362,Vertex Finmar Labs,Energy,Brazil,28,481,336168.37,230085.74,42526.96,49,82,5.76,20.75,9.09,18.39,34.02,31.56
BG-00363,Blue Zenmed Systems,Healthcare,Nigeria,37,199,379628.74,302872.39,48585.94,38,98,8.02,14.43,5.93,4.83,37.9,20.22
BG-00364,Nova Solmar Works,Hospitality,Nigeria,3,81,107578.95,89743.87,2479.08,58,103,7.27,29.02,6.32,13.5,4.31,16.58
BG-00365,Summit Corzen Ventures,Healthcare,South Africa,34,166,1163993.08,978681.2,114658.42,88,135,7.88,12.61,6.78,18.25,38.84,15.92
