CompanyID,CompanyName,Industry,Country,YearsOperating,Employees,MonthlyRevenue,MonthlyExpenses,MarketingBudget,NewCustomers,RepeatCustomers,CustomerSatisfaction,EmployeeTurnover,ProductInnovation,MarketShare,RevenueGrowth,ProfitMargin
BG-00168,Bright Corzen Works,Education,Australia,40,54.0,71479.69,61041.32,8425.1,27,47.0,7.94,17.76,7.39,10.95,8.73,14.603267025920234
BG-00169,Apex Tekmar Labs,Real Estate,Australia,3,181.0,618311.76,318593.34,44276.54,52,50.0,8.34,8.74,7.49,7.77,8.41,48.47367289278146
BG-00170,Summit Medtek Works,Healthcare,India,44,187.0,609491.08,365829.38,44742.24,54,142.0,6.24,7.93,6.49,13.71,11.03,39.977894344245364
BG-00171,Blue Medzen Systems,Real Estate,South Africa,26,145.0,239421.64,154675.48,25713.06,44,139.0,7.39,6.08,5.73,8.29,13.29,35.396198940079096
BG-00172,Bright Orazen Dynamics,Education,South Africa,38,193.0,94950.28,75293.45,6027.73,5,27.0,7.44,24.84,5.58,18.01,16.56,20.702234895989776
BG-00173,Vertex Medtek Holdings,Healthcare,Nigeria,2,109.0,322697.37,215325.42,5330.19,37,104.0,7.09,7.8,6.08,2.64,16.0,33.27326466899932
BG-00174,Apex Medzen Group,Logistics,Brazil,38,324.0,181351.5,156360.47,10293.83,47,89.0,7.17,28.39,6.31,1.18,29.73,13.780437437793456
BG-00175,Apex Finsol Dynamics,Finance,Nigeria,21,41.0,491824.27,237018.53,9402.21,47,192.0,6.37,12.62,6.26,22.48,22.61,51.808289167998964
BG-00176,Vertex Fincor Works,Technology,Brazil,35,78.0,761395.16,441545.25,18316.79,61,128.0,8.2,1.0,8.36,8.56,20.24,42.0083981095966
BG-00177,Summit Medmed Dynamics,Hospitality,Nigeria,29,212.0,177406.76,148058.84,5254.51,85,259.0,5.47,29.08,4.5,8.73,-7.71,16.542729262402407
BG-00178,Bright Solvia Group,Technology,Germany,29,60.0,150775.77,125968.28,13186.56,14,28.0,7.56,28.75,9.67,6.77,48.14,16.453233831934664
BG-00179,Apex Cormar Dynamics,Energy,India,26,727.0,379876.34,260211.57,47163.54,43,79.0,5.48,11.68,7.39,3.33,24.73,31.500980029448534
BG-00180,Bright Solcor Ventures,Manufacturing,United Kingdom,33,223.0,145405.32,103526.15,10636.63,30,43.0,8.65,20.95,6.82,21.54,12.17,28.801676582397405
BG-00181,Nova Zenmed Labs,Logistics,Canada,24,529.0,209431.01,176318.86,14614.05,40,138.0,7.87,21.31,5.81,13.11,35.25,15.810528727336044
BG-00182,Blue Teksol Holdings,Healthcare,India,17,201.0,181798.24,122447.16,12536.83,13,46.0,7.84,15.44,5.73,7.3,9.03,32.6466746872797
BG-00183,Prime Medmed Works,Finance,South Africa,10,643.0,105169.24,69942.8,4858.14,34,92.0,6.98,9.8,6.71,5.89,29.51,33.49500291149769
BG-00184,Nova Finlum Ventures,Energy,Brazil,2,80.0,676162.43,514450.14,19296.67,226,513.5,9.02,1.01,9.09,3.86,27.13,23.916189782978627
BG-00185,Prime Zentek Dynamics,Hospitality,United Kingdom,6,320.0,193494.47,179499.12,12072.24,28,56.0,7.93,24.01,3.95,5.7,6.96,7.232945727079438
BG-00186,Prime Soltek Dynamics,Logistics,Nigeria,17,826.5,827655.3,680254.78,85751.51,58,144.0,6.46,13.66,3.94,8.5,-2.75,17.80940930360743
BG-00187,Blue Tekmar Ventures,Technology,France,26,601.0,420181.59,307363.59,31082.49,53,89.0,7.92,1.0,6.41,6.49,40.47,26.849819860027658
BG-00188,Vertex Solmed Group,Energy,United Kingdom,10,566.0,1137666.92625,818667.03125,43477.51,121,239.0,6.77,6.09,6.61,12.35,6.03,28.039832014058252
BG-00189,Prime Solfin Systems,Education,Brazil,41,252.0,156211.05,103466.08,8600.49,18,103.0,7.06,12.55,6.25,29.32,9.74,33.765197788504715
BG-00190,Blue Lummar Systems,Education,Germany,5,547.0,147143.0,79287.54,7324.36,105,245.0,6.58,20.47,5.33,15.46,24.03,46.11531639289671
BG-00191,Apex Oramed Holdings,Manufacturing,South Africa,41,510.0,177581.32,129981.08,7327.16,18,39.0,6.14,1.0,3.78,29.84,23.89,26.804756266030687
BG-00192,Blue Viamed Labs,Logistics,South Africa,25,337.0,237981.37,187555.71,26239.62,27,66.0,7.97,11.98,6.61,16.4,25.56,21.188910711792275
BG-00193,Summit Orazen Dynamics,Healthcare,Brazil,19,258.0,1137666.92625,818667.03125,88131.75,95,298.0,6.5,20.46,5.68,26.34,17.5,28.039832014058252
BG-00194,Summit Medcor Holdings,Energy,Canada,7,181.0,590865.06,430516.03,64220.75,32,97.0,6.49,24.8,5.99,25.25,7.11,27.138011849947603
BG-00195,Prime Viazen Systems,Healthcare,South Africa,9,826.5,387118.87,326935.37,27190.31,94,377.0,7.61,7.4,5.05,35.215,25.96,15.54651675853466
BG-00196,Summit Finzen Dynamics,Finance,Nigeria,7,789.0,138569.24,85374.94,7924.25,21,33.0,8.14,27.16,6.28,6.18,12.12,38.38824547208312
BG-00197,Vertex Oramed Dynamics,Education,Brazil,33,151.0,31775.59,20009.56,2325.58,16,48.0,7.61,19.41,4.57,5.55,-2.0,37.02851780250185
BG-00198,Summit Zenlum Holdings,Hospitality,United States,25,271.0,369050.11,318790.53,19457.86,63,202.0,8.46,27.29,4.13,8.32,16.0,13.618632981846277
BG-00199,Blue Zenfin Labs,Finance,Germany,36,497.0,933684.67,519052.56,77231.89,226,513.5,6.96,10.15,5.89,8.28,19.79,44.408152272651115
BG-00200,Nova Tekcor Labs,Retail,India,15,211.0,243555.39,195595.5,8920.94,12,50.0,7.21,12.57,6.42,23.63,1.95,19.691574060422155
BG-00201,Bright Oraora Systems,Education,United States,36,73.0,64112.7,48767.42,1417.8,6,7.0,6.69,15.92,7.36,18.9,39.34,23.93485222116679
BG-00202,Summit Finmar Holdings,Healthcare,Germany,6,84.0,887673.35,586677.74,92180.61,42,128.0,8.88,18.32,6.42,11.15,11.96,33.90837519229343
BG-00203,Nova Zenmar Dynamics,Healthcare,United Kingdom,2,622.0,1101283.44,818667.03125,36245.83,186,513.5,7.28,4.51,6.9,11.1,27.76,25.662458771739992
BG-00204,Blue Lummed Ventures,Logistics,Australia,3,318.0,404201.4,296945.35,38873.7,24,73.0,6.18,15.84,4.35,20.91,10.61,26.535298987089117
BG-00205,Vertex Tekmed Group,Healthcare,Germany,38,112.0,276330.51,205304.56,15564.34,79,140.0,9.88,13.43,6.82,5.22,14.21,25.70326020098179
BG-00206,Bright Solvia Labs,Technology,India,33,826.5,328532.83,180322.25,11673.32,151,345.0,8.48,10.13,8.41,6.79,47.06,45.11286741115036
BG-00207,Summit Tekfin Holdings,Energy,Nigeria,14,685.0,556534.7,428483.13,75922.4,73,189.0,7.48,5.08,4.3,5.1,-1.69,23.008730632609247
BG-00208,Prime Teklum Systems,Finance,India,16,80.0,338412.62,175099.91,14724.31,105,158.0,7.28,19.35,5.14,10.68,30.52,48.258457382588155
BG-00209,Nova Finmar Group,Energy,Canada,19,764.0,745435.61,498803.75,14313.29,225,330.0,7.14,10.63,6.94,3.91,29.53,33.08560212195926
BG-00210,Blue Tekcor Dynamics,Real Estate,France,24,811.0,767869.81,605410.54,84109.98,40,262.0,6.71,6.51,5.72,18.7,2.25,21.15713730169962
BG-00211,Apex Marcor Ventures,Logistics,France,6,218.0,446567.27,401356.56,22992.32,164,513.5,5.95,20.56,6.01,19.16,26.44,10.124053650416435
BG-00212,Prime Lummar Dynamics,Energy,France,42,350.0,1137666.92625,818667.03125,54867.23,85,248.0,6.45,20.87,5.05,11.63,29.89,28.039832014058252
BG-00213,Blue Lummar Group,Education,Germany,33,153.0,18730.78,13795.15,1854.08,2,3.0,7.42,12.74,3.9,7.57,6.43,26.35037088685041
BG-00214,Blue Cortek Dynamics,Healthcare,Canada,37,826.5,583297.62,390724.62,31940.22,145,155.0,9.17,9.56,5.27,10.81,12.71,33.01453552990667
BG-00215,Summit Oravia Labs,Energy,United States,39,435.0,516230.01,340854.08,8397.08,68,119.0,8.08,29.53,6.72,19.99,9.44,33.97243992072448
BG-00216,Blue Finvia Works,Finance,Nigeria,38,257.0,388236.15,253300.84,39727.89,27,53.0,8.54,17.64,4.77,7.15,20.49,34.75598807581417
BG-00217,Bright Solsol Group,Healthcare,Brazil,22,233.0,197720.8,137709.81,9186.87,9,54.0,8.16,10.31,6.2,23.57,29.73,30.351379318716088
BG-00218,Prime Medtek Holdings,Healthcare,France,40,826.5,589244.32,346390.96,57377.97,102,260.0,7.18,12.39,7.0,20.48,13.73,41.2143743702103
BG-00219,Vertex Zenvia Dynamics,Education,Canada,7,46.0,166743.02,122550.27,14928.49,26,103.0,6.32,15.18,5.86,14.71,-3.69,26.50350821281754
BG-00220,Prime Solora Labs,Manufacturing,South Africa,25,245.0,485915.53,342695.66,67473.37,29,94.0,7.13,17.95,8.15,5.7,12.43,29.474231869065814
BG-00221,Bright Solzen Systems,Logistics,United States,4,213.0,132551.06,85443.13,9265.52,23,54.0,5.9,17.44,3.47,6.04,23.46,35.53945928459568
BG-00222,Summit Finora Labs,Education,France,28,30.0,57773.13,46442.06,6280.87,9,15.0,7.56,1.83,3.77,16.44,12.49,19.613045026295094
BG-00223,Apex Marsol Group,Manufacturing,India,19,453.0,1137666.92625,818667.03125,92339.83000000002,81,506.0,7.28,18.28,6.53,35.215,11.24,28.039832014058252
BG-00224,Blue Zenmed Holdings,Real Estate,Germany,38,133.0,138768.11,98158.76,11506.5,11,46.0,9.28,12.28,5.88,9.1,29.78,29.264180365359156
BG-00225,Apex Viacor Labs,Finance,South Africa,22,143.0,135133.29,95049.67,13937.75,17,21.0,7.64,7.34,6.43,25.91,2.92,29.66228380882313
BG-00226,Apex Zenlum Ventures,Finance,India,3,225.0,1137666.92625,818667.03125,92339.83000000002,225,223.0,7.1,19.57,7.36,6.23,34.47,28.039832014058252
BG-00227,Vertex Orasol Systems,Healthcare,South Africa,27,144.0,638584.76,515802.57,74410.33,71,148.0,8.37,12.54,6.22,3.89,38.09,19.22723461173737
BG-00228,Vertex Zenmed Ventures,Real Estate,United Kingdom,23,117.0,768816.21,582100.28,85121.32,63,221.0,7.94,4.86,5.99,25.35,4.48,24.286159367009176
BG-00229,Apex Oralum Systems,Logistics,France,11,101.0,185494.76,166354.5,22942.39,16,31.0,7.25,18.64,5.72,16.98,-2.35,10.318490937425945
BG-00230,Prime Orazen Holdings,Energy,Germany,36,136.0,1137666.92625,818667.03125,92339.83000000002,190,513.5,6.91,18.84,6.52,12.23,24.31,28.039832014058252
BG-00231,Blue Oracor Systems,Education,Brazil,7,127.0,191760.45,139244.36,18994.82,16,70.0,8.65,10.43,6.88,4.53,29.54,27.386298895314454
BG-00232,Apex Medzen Holdings,Finance,Germany,37,119.0,377505.36,255524.93,44160.26,149,289.0,6.14,11.98,8.36,35.215,32.07,32.312237897761236
BG-00233,Apex Corora Works,Manufacturing,Australia,34,786.0,642066.6,483786.19,14229.06,197,437.0,7.46,7.97,6.67,32.94,40.19,24.65171214325741
BG-00234,Nova Zensol Works,Healthcare,Australia,14,92.0,381705.71,247357.07,43451.16,44,109.0,8.55,9.74,9.49,13.25,39.15,35.19691649359922
BG-00235,Prime Lumora Dynamics,Real Estate,Germany,27,37.0,1081249.75,720449.9,21477.79,185,355.0,7.26,15.87,4.88,11.96,28.32,33.3687799696601
BG-00236,Apex Tekvia Works,Healthcare,Australia,16,121.0,425556.18,296230.24,42028.63,45,196.0,8.04,24.13,6.56,4.17,35.43,30.389862978843357
BG-00237,Prime Viazen Holdings,Hospitality,France,26,179.0,143116.27,100729.92,9863.57,13,17.0,5.64,36.42,5.09,10.02,4.11,29.616723521371814
BG-00238,Apex Oralum Ventures,Technology,United Kingdom,21,524.0,416124.09,336502.02,47635.55,78,173.0,8.15,12.6,9.985,5.02,31.99,19.134213066107275
BG-00239,Nova Tekcor Works,Education,United States,38,95.0,44960.32,33309.29,3285.49,8,22.0,8.13,18.4,3.88,4.08,3.65,25.91402819197016
BG-00240,Apex Zenmed Systems,Logistics,Brazil,4,353.0,184436.29,156870.2,17305.81,9,35.0,5.59,21.56,8.85,24.96,5.42,14.946131262996015
BG-00241,Summit Zenmed Ventures,Education,Brazil,22,56.0,87165.24,63202.77,11417.1,6,11.0,6.86,10.31,6.83,8.0,13.17,27.490855299658453
BG-00242,Apex Soltek Systems,Manufacturing,Australia,37,601.0,807056.04,602679.9,13677.65,162,513.5,7.34,18.73,6.24,9.13,13.61,25.32366153904257
BG-00243,Vertex Finfin Holdings,Technology,United States,39,199.0,643245.76,453737.79,44047.36,176,513.5,7.43,14.43,7.46,9.09,12.3,29.461207797156725
BG-00244,Blue Medzen Labs,Retail,India,25,142.0,67420.21,56421.44,6244.14,4,31.0,6.27,29.8,5.16,5.41,7.64,16.313758144627556
BG-00245,Nova Zenvia Group,Education,Australia,4,97.0,56732.85,44009.53,2526.51,15,31.0,8.19,14.61,7.6,16.06,14.12,22.42672455200118
BG-00246,Summit Orafin Ventures,Real Estate,Australia,27,38.0,496466.65,352068.35,28777.07,26,98.0,7.23,1.0,6.25,1.01,2.14,29.085196357096706
BG-00247,Vertex Solmar Systems,Hospitality,France,29,207.0,619036.92,480150.91,41675.59,53,170.0,5.72,26.97,3.21,4.36,-3.85,22.435820144620784
BG-00248,Prime Sollum Systems,Retail,Canada,19,224.0,304319.94,264290.45,28152.67,65,140.0,7.4,23.61,5.13,5.4,13.92,13.153751936202404
BG-00249,Vertex Oramed Systems,Energy,Germany,24,826.5,431390.42,339199.09,53138.23,68,154.0,6.84,16.13,6.38,16.97,11.46,21.37074114905008
BG-00250,Bright Finora Holdings,Logistics,Canada,25,170.0,867459.73,715968.97,92339.83000000002,226,513.5,5.42,18.47,6.06,35.215,48.4,17.463722494645374
BG-00251,Nova Medzen Labs,Finance,Nigeria,36,74.0,689229.71,395079.42,62745.81,225,236.0,6.25,13.06,6.21,12.28,37.38,42.67812105778203
BG-00252,Vertex Zenora Dynamics,Retail,Canada,5,62.0,107000.02,87479.3,3022.78,21,41.0,5.97,19.06,4.05,3.72,14.9,18.243660141371937
BG-00253,Apex Marsol Ventures,Healthcare,Brazil,28,284.0,227177.76,192327.65,5576.13,48,154.0,7.12,9.52,6.19,9.14,6.81,15.34045850262808
BG-00254,Vertex Orafin Dynamics,Education,Canada,42,187.0,44405.83,27392.58,6196.08,3,8.0,8.26,5.87,5.92,3.44,3.62,38.31309987900237
BG-00255,Summit Tekora Labs,Technology,France,12,517.0,1137666.92625,818667.03125,92339.83000000002,226,513.5,7.15,15.33,8.47,18.59,33.25,28.039832014058252
BG-00256,Nova Viamed Works,Real Estate,Brazil,16,258.0,655108.84,348545.03,27981.1,126,513.5,7.65,18.6,6.28,11.5,34.97,46.79585914303949
BG-00257,Prime Solora Labs,Retail,Nigeria,34,208.0,129525.44,109225.21,15653.7,32,22.0,6.94,21.76,4.63,35.215,25.06,15.672774398604625
BG-00258,Nova Finsol Dynamics,Finance,Australia,29,27.0,250220.81,182283.76,20867.36,53,120.0,7.92,10.27,6.41,7.57,7.33,27.15083929270311
BG-00259,Blue Solcor Ventures,Real Estate,Australia,10,146.0,431898.85,351164.58,55611.82,149,292.0,8.04,16.65,6.19,13.44,9.97,18.69286523916421
BG-00260,Nova Tektek Group,Finance,United States,6,57.0,615347.84,460093.43,33048.18,51,166.0,6.71,16.61,5.89,24.23,20.52,25.230349390679585
BG-00261,Nova Viamar Holdings,Education,United States,9,138.0,789475.24,685802.04,92339.83000000002,194,298.0,8.77,17.17,6.51,16.74,35.89,13.13191278804386
BG-00262,Nova Corzen Holdings,Logistics,Canada,15,751.0,233109.86,186596.7,25871.04,29,70.0,5.91,13.21,4.93,16.14,8.23,19.953321579790735
BG-00263,Vertex Finmed Group,Hospitality,Germany,2,332.0,94520.27,78881.86,10056.24,8,23.0,7.29,27.09,5.16,2.8,3.82,16.545033144742398
BG-00264,Bright Oramar Ventures,Healthcare,Nigeria,23,190.0,343094.48,274491.78,16091.51,226,513.5,8.48,17.19,7.36,15.52,15.36,19.995279434399514
BG-00265,Nova Viamar Labs,Retail,United States,11,315.0,331525.42,234000.72,21398.3,9,78.0,6.84,21.04,7.2,8.22,13.49,29.416959942317543
BG-00266,Vertex Finmed Ventures,Retail,France,10,175.0,557243.73,477811.75,53912.44,59,102.0,6.18,11.7,4.97,17.86,-1.1,14.254441229872604
BG-00267,Bright Lumsol Labs,Energy,South Africa,11,66.0,816480.92,631624.78,40803.2,127,262.0,6.32,22.1,5.68,13.64,12.04,22.640595202151204
BG-00268,Apex Tekmar Systems,Education,South Africa,4,176.0,223884.68,152722.82,9024.94,17,68.0,8.57,10.76,5.32,8.69,24.18,31.785051125427604
BG-00269,Apex Lumfin Ventures,Hospitality,France,14,472.0,129542.9,103731.86,16075.47,10,37.0,7.13,21.68,4.47,31.11,7.31,19.924704480137464
BG-00270,Nova Teklum Dynamics,Technology,United States,1,826.5,495757.85,320132.54,58754.91,72,257.0,7.68,3.6,7.52,30.85,25.02,35.42562361846615
BG-00271,Bright Orazen Labs,Healthcare,France,21,690.0,721665.68,549217.24,52786.97,63,77.0,7.87,13.82,5.13,3.87,25.43,23.895890407314376
BG-00272,Nova Viafin Ventures,Energy,South Africa,24,318.0,308770.62,186379.62,12798.64,226,208.0,6.31,18.23,6.2,2.8,17.5,39.63816246506873
BG-00273,Summit Orazen Systems,Manufacturing,Brazil,40,217.0,1137666.92625,818667.03125,61320.45,226,513.5,6.06,17.7,3.93,1.34,15.41,28.039832014058252
BG-00274,Apex Medzen Dynamics,Technology,South Africa,41,826.5,1135030.63,745535.1,34848.99,193,296.0,7.83,15.8,8.66,9.97,48.68,34.31586070941538
BG-00275,Vertex Marfin Holdings,Education,Australia,36,474.0,110212.51,97655.73,9241.76,7,22.0,8.02,17.38,8.54,4.72,9.57,11.393243834116472
BG-00276,Apex Fincor Group,Logistics,France,35,826.5,745636.65,636745.82,12883.77,226,513.5,6.83,13.91,4.44,5.94,19.72,14.603738965889093
BG-00277,Vertex Orazen Systems,Healthcare,Australia,25,769.0,268127.23,182592.38,33934.23,20,81.0,6.36,18.71,8.31,6.26,12.17,31.9008442372675
BG-00278,Vertex Marfin Ventures,Retail,Germany,9,565.0,146772.41,108173.58,10126.67,44,71.0,5.73,15.5,5.97,32.59,11.8,26.29842352523884
BG-00279,Prime Tekora Works,Retail,South Africa,35,119.0,698252.9,385066.42,90360.66,125,504.0,6.29,17.92,5.34,22.27,29.35,44.85287207543284
BG-00280,Apex Solzen Ventures,Education,United Kingdom,15,117.0,206553.65,147989.93,23702.23,18,39.0,8.7,10.67,5.49,10.52,19.7,28.352788730676025
BG-00281,Prime Oraora Holdings,Hospitality,Germany,32,264.0,167444.96,137959.66,2804.13,190,513.5,6.66,22.31,8.83,9.46,6.12,17.608950427650967
BG-00282,Apex Viatek Works,Healthcare,Germany,33,152.0,717693.95,547227.9,85348.35,203,193.0,9.63,18.13,7.19,6.08,21.02,23.751914029650095
BG-00283,Nova Zenvia Dynamics,Healthcare,Australia,25,574.0,308405.15,208595.37,26010.87,197,233.0,8.51,15.11,6.26,6.01,12.02,32.36320145756322
BG-00284,Prime Marmar Systems,Energy,India,5,612.0,411696.53,271592.92,56060.4,146,275.0,6.5,1.0,7.26,15.65,-3.63,34.03079690761543
BG-00285,Bright Oravia Systems,Real Estate,Australia,5,46.0,1137666.92625,818667.03125,92339.83000000002,191,403.0,5.98,23.67,6.18,12.9,11.93,28.039832014058252
BG-00286,Vertex Tektek Ventures,Retail,India,29,454.0,71557.16,66099.67,3500.83,8,22.0,5.84,23.5,5.58,11.02,8.41,7.626756008762792
BG-00287,Summit Zentek Systems,Technology,Nigeria,35,610.0,376342.81,298930.55,33352.78,48,59.0,9.23,13.19,8.9,7.56,39.76,20.569613114171094
BG-00288,Apex Oratek Labs,Energy,United States,19,408.0,1137666.92625,818667.03125,92339.83000000002,111,242.0,7.83,12.02,4.43,9.81,17.04,28.039832014058252
BG-00289,Summit Solfin Systems,Retail,Australia,19,315.0,1015570.79,818667.03125,18995.22,39,124.0,7.33,9.05,5.46,6.13,15.48,19.388481894994243
BG-00290,Prime Cormed Dynamics,Real Estate,Brazil,39,399.0,364051.6,215089.75,40489.37,40,96.0,9.77,8.27,5.48,6.29,30.76,40.917784731614965
BG-00291,Bright Marmed Ventures,Real Estate,Germany,28,280.0,542462.04,357437.63,19172.62,70,245.0,6.55,22.71,6.86,5.91,26.38,34.10826866337044
BG-00292,Vertex Zenora Holdings,Healthcare,United States,25,308.0,385298.65,275961.39,49739.02,42,79.0,9.79,5.7,7.01,11.17,12.18,28.377275653574184
BG-00293,Blue Viacor Works,Retail,Brazil,1,84.0,169584.0,99424.9,16358.47,8,51.0,5.69,26.78,4.66,33.91,19.28,41.37129682045476
BG-00294,Summit Solmar Works,Energy,India,18,239.0,475914.32,387632.93,33706.43,83,181.0,6.94,9.27,4.01,4.46,21.44,18.549849477107564
BG-00295,Bright Finfin Dynamics,Education,Nigeria,28,89.0,169656.86,114794.18,9762.98,18,60.0,6.1,14.95,6.64,6.91,28.07,32.337436871105595
BG-00296,Apex Orazen Group,Education,Australia,15,138.0,36695.21,23961.56,4232.09,1,46.0,7.74,10.09,7.39,5.75,38.01,34.70112311661385
BG-00297,Blue Fintek Group,Retail,Brazil,20,400.0,439601.63,293157.78,54669.8,121,183.0,7.32,20.64,6.1,11.61,21.87,33.312854185731744
BG-00298,Bright Zenmar Holdings,Real Estate,United Kingdom,26,111.0,1137666.92625,818667.03125,88916.54,115,178.0,4.86,9.14,6.71,8.14,11.75,28.039832014058252
BG-00299,Bright Finvia Ventures,Healthcare,Nigeria,40,340.0,1010748.2,572490.45,62362.03,226,513.5,8.34,10.24,7.41,17.86,45.84,43.359735886742115
BG-00300,Summit Finora Dynamics,Retail,France,35,508.0,250973.89,194538.2,17781.39,33,51.0,8.3,15.16,4.98,13.38,8.65,22.486677797439405
BG-00301,Apex Finsol Group,Healthcare,Brazil,6,20.0,154499.55,149218.14,15484.71,102,247.0,8.95,23.04,6.97,8.75,1.76,3.4183983060144674
BG-00302,Bright Vialum Group,Technology,Nigeria,16,43.0,204365.66,117305.67,16599.62,0,59.0,7.33,10.37,9.82,6.77,25.95,42.60010708256955
BG-00303,Nova Viavia Labs,Energy,Germany,37,155.0,613857.59,416648.18,52917.98,193,343.0,7.25,10.5,5.06,15.11,7.06,32.12624771813931
BG-00304,Summit Solsol Labs,Finance,Canada,23,240.0,262762.4,227779.21,34037.65,39,110.0,6.61,1.0,6.16,15.13,22.53,13.313620974690455
BG-00305,Nova Marfin Works,Education,Australia,11,49.0,64760.73,57330.75,7107.5,7,18.0,6.89,7.3,4.4,7.26,14.87,11.472971351620037
BG-00306,Prime Marvia Holdings,Healthcare,United Kingdom,8,117.0,299308.08,225226.37,20503.66,226,513.5,8.89,9.06,4.32,11.67,13.36,24.75098901439614
BG-00307,Vertex Oralum Systems,Energy,United States,37,477.0,744029.2,483261.16,66368.63,126,513.5,7.97,8.85,6.44,15.83,10.58,35.048092198532
BG-00308,Prime Medlum Ventures,Real Estate,France,8,149.0,845016.76,533257.78,44517.77,226,513.5,7.01,25.45,3.11,10.2,19.99,36.89382208229811
BG-00309,Prime Medlum Group,Manufacturing,France,31,320.0,449563.49,337428.51,56544.88,111,290.0,5.67,9.7,3.8,17.13,29.69,24.943079786127647
BG-00310,Vertex Tekfin Ventures,Real Estate,India,28,72.0,410920.22,302804.9,17561.74,44,178.0,7.6,21.64,7.25,11.11,38.31,26.310537846008152
BG-00311,Nova Lummar Works,Hospitality,South Africa,38,21.0,126073.51,110800.37,6125.84,9,18.0,7.13,28.19,4.78,21.57,-8.99,12.114471945771955
BG-00312,Blue Medora Ventures,Finance,United States,18,48.0,446383.29,365279.02,44777.23,0,343.0,7.3,19.85,5.64,12.71,12.48,18.169199389161715
BG-00313,Prime Zentek Labs,Retail,Brazil,44,382.0,364764.51,284045.75,27101.19,38,251.0,6.4,18.59,5.42,11.78,16.34,22.12900591672145
BG-00314,Vertex Solvia Dynamics,Healthcare,France,18,29.0,1137666.92625,818667.03125,51694.56,93,210.0,9.57,8.49,7.41,6.96,1.71,28.039832014058252
BG-00315,Nova Medora Labs,Logistics,Canada,13,63.0,131186.26,95366.64,5849.0,3,17.0,8.0,21.42,5.92,6.36,28.27,27.30439910399154
BG-00316,Vertex Solora Works,Logistics,United States,33,711.0,475898.21,349128.39,44416.48,226,513.5,5.04,17.59,7.15,3.03,-1.81,26.638011519312084
BG-00317,Bright Lumcor Group,Logistics,Canada,29,581.0,434209.1,313354.1,40875.67,116,493.0,6.9,11.87,5.92,4.12,27.97,27.833364155656803
BG-00318,Prime Viavia Labs,Retail,Nigeria,14,442.0,359419.85,244799.71,35174.97,26,71.0,7.44,19.91,5.77,21.25,-1.62,31.89031991416167
BG-00319,Blue Viamed Systems,Finance,India,43,73.0,233018.66,147238.41,17671.84,29,54.0,5.32,13.42,6.73,9.37,6.23,36.8126097712518
